group_id,x,y,w,h,FID_Soil25,soilgroup,fertility,texture_to,OBJECTID,Id,sugar,cassava,maize,rice,water_code,crop_type
1764,101.09453844827793,12.68888787205906,0.01,0.01,"2.0,801.0,2.0,801.0","59,43,59,43","ปานกลาง,ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินทรายปนดินร่วน","10008.0,9717.0,8558.0,9169.0,10008.0,10019.0,9717.0,8558.0,10008.0,9717.0,8558.0,9169.0,10008.0,9717.0,8558.0,9169.0,10008.0,10008.0,10008.0,9717.0,8558.0,9169.0,10008.0,10008.0,10008.0,9717.0,9722.0,10008.0,10019.0,10019.0,10019.0,10019.0,9717.0,9722.0,9169.0,10008.0,10019.0,8558.0","18.0,16.0,9.0,17.0,18.0,18.0,16.0,9.0,18.0,16.0,9.0,17.0,18.0,16.0,9.0,17.0,18.0,18.0,18.0,16.0,9.0,17.0,18.0,18.0,18.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,16.0,16.0,17.0,18.0,18.0,9.0",0.0,38.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1765,101.10453844827794,12.68888787205906,0.01,0.01,"2.0,500.0,801.0","59,35B,43","ปานกลาง,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","8719.0,10019.0,8719.0,8719.0,9722.0,10019.0,9296.0,10019.0,9296.0,10019.0,9296.0,10019.0,9296.0,8719.0,9722.0,10019.0","19.0,18.0,19.0,19.0,16.0,18.0,7.0,18.0,7.0,18.0,7.0,18.0,7.0,19.0,16.0,18.0",0.0,16.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1774,101.19453844827798,12.68888787205906,0.01,0.01,"28.0,58.0,780.0,801.0","44,23,43,43","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน,ดินทรายปนดินร่วน,ดินทรายปนดินร่วน",351130.0,0.0,0.0,0.0,0.0,1.0,2.0,A0102
1775,101.20453844827799,12.68888787205906,0.01,0.01,"33.0,34.0,58.0,780.0,801.0","40,40B,23,43,43","ต่ำ,ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินทรายปนดินร่วน,ดินทรายปนดินร่วน",351130.0,0.0,0.0,0.0,0.0,1.0,2.0,A0102
1783,101.28453844827803,12.68888787205906,0.01,0.01,"41.0,780.0","18,43","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","16335.0,16335.0","16.0,16.0",0.0,2.0,0.0,0.0,"2.0,2.0","A0204,A0204"
1804,101.49453844827813,12.68888787205906,0.01,0.01,"311.0,2.0,270.0,273.0,283.0,287.0,863.0,864.0","17,59,45B,45C,39,39gm,34,34B","ต่ำ,ปานกลาง,ปานกลาง,ปานกลาง,ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนดินเหนียวปนกรวด,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8715.0,8720.0,8715.0","19.0,19.0,19.0",0.0,3.0,0.0,0.0,"3.0,3.0,3.0","A0204,A0204,A0204"
1820,101.65453844827822,12.68888787205906,0.01,0.01,"780.0,1037.0","43,23","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย","351136.0,351136.0,351136.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
1828,101.8145384482783,12.68888787205906,0.01,0.01,"201.0,751.0,851.0","43,50D,12","ต่ำ,ต่ำ,สูง","ดินทรายปนดินร่วน,ดินร่วนปนทรายปนกรวด,ดินร่วนเหนียวปนทรายแป้ง","351166.0,351166.0,351166.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
1830,101.83453844827831,12.68888787205906,0.01,0.01,"272.0,751.0,793.0,834.0,851.0,863.0,864.0,1012.0","45C,50D,SC,16,12,34,34B,W","ปานกลาง,ต่ำ,-,ต่ำ,สูง,ต่ำ,ต่ำ,-","ดินร่วนปนดินเหนียว,ดินร่วนปนทรายปนกรวด,ดินร่วนปนทรายแป้ง,ดินร่วนเหนียวปนทรายแป้ง,ดินร่วนปนทราย,ดินร่วนปนทราย","351166.0,351166.0,351166.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
1900,100.90453844827783,12.69888787205906,0.01,0.01,"971.0,193.0,793.0,977.0","48B,40B,SC,48C","ปานกลาง,ต่ำ,-,ปานกลาง","ดินร่วนปนดินเหนียว,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว","9858.0,9858.0,9858.0,9858.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204"
1907,100.97453844827787,12.69888787205906,0.01,0.01,"33.0,174.0,977.0","40,35B,48C","ต่ำ,ต่ำ,ปานกลาง","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว",9239.0,7.0,0.0,1.0,0.0,0.0,3.0,A0204
1908,100.98453844827787,12.69888787205906,0.01,0.01,"2.0,33.0,2.0,33.0,491.0","59,40,59,40,MA","ปานกลาง,ต่ำ,ปานกลาง,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8796.0,9239.0,9857.0,9857.0,9857.0,9857.0","11.0,7.0,18.0,18.0,18.0,18.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204"
1909,100.99453844827788,12.69888787205906,0.01,0.01,"33.0,491.0","40,MA","ต่ำ,-",ดินร่วนปนทราย,9294.0,7.0,0.0,1.0,0.0,0.0,3.0,A0204
1914,101.0445384482779,12.69888787205906,0.01,0.01,"28.0,497.0,801.0","44,35,43","ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินทรายปนดินร่วน","8707.0,8707.0,8707.0,8707.0","19.0,19.0,19.0,19.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204"
1915,101.05453844827791,12.69888787205906,0.01,0.01,"28.0,497.0,500.0","44,35,35B","ต่ำ,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย","10008.0,9292.0,8706.0,8558.0,10008.0,9292.0,8706.0,8558.0,10008.0,8706.0,8558.0,10008.0,9292.0,8706.0,8558.0,10008.0,10008.0,10008.0,9292.0,8706.0,8558.0,10008.0,10008.0,10008.0,10008.0,10008.0,8558.0","18.0,7.0,19.0,9.0,18.0,7.0,19.0,9.0,18.0,19.0,9.0,18.0,7.0,19.0,9.0,18.0,18.0,18.0,7.0,19.0,9.0,18.0,18.0,18.0,18.0,18.0,9.0",0.0,27.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1916,101.06453844827791,12.69888787205906,0.01,0.01,"2.0,28.0,497.0,500.0","59,44,35,35B","ปานกลาง,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย","10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0,10008.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,12.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1917,101.07453844827792,12.69888787205906,0.01,0.01,"2.0,500.0,801.0","59,35B,43","ปานกลาง,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","10008.0,9717.0,9169.0,10008.0,9717.0,10008.0,9717.0,9169.0,10008.0,9717.0,9169.0,10008.0,10008.0,10008.0,9717.0,9169.0,10008.0,10008.0,10008.0,9717.0,10008.0,9717.0,9169.0,10008.0","18.0,16.0,17.0,18.0,16.0,18.0,16.0,17.0,18.0,16.0,17.0,18.0,18.0,18.0,16.0,17.0,18.0,18.0,18.0,16.0,18.0,16.0,17.0,18.0",0.0,24.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1918,101.08453844827793,12.69888787205906,0.01,0.01,"2.0,500.0,801.0","59,35B,43","ปานกลาง,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","10008.0,9717.0,8706.0,9169.0,10008.0,9717.0,8706.0,10008.0,9717.0,8706.0,9169.0,10008.0,9717.0,8706.0,9169.0,10008.0,10008.0,10008.0,9717.0,8706.0,9169.0,10008.0,10008.0,10008.0,9717.0,10008.0,9717.0,9169.0,10008.0","18.0,16.0,19.0,17.0,18.0,16.0,19.0,18.0,16.0,19.0,17.0,18.0,16.0,19.0,17.0,18.0,18.0,18.0,16.0,19.0,17.0,18.0,18.0,18.0,16.0,18.0,16.0,17.0,18.0",0.0,29.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1919,101.09453844827793,12.69888787205906,0.01,0.01,"2.0,500.0,801.0,500.0,801.0","59,35B,43,35B,43","ปานกลาง,ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินทรายปนดินร่วน","10021.0,10008.0,9169.0,10008.0,10008.0,9169.0,10008.0,9169.0,10008.0,10021.0,10008.0,10008.0,9169.0,10008.0,10008.0,10008.0,10021.0,10008.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,9169.0,10008.0,10021.0","18.0,18.0,17.0,18.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0",0.0,29.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1920,101.10453844827794,12.69888787205906,0.01,0.01,"500.0,2.0,500.0,801.0","35B,59,35B,43","ต่ำ,ปานกลาง,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","10021.0,10008.0,10008.0,10019.0,10008.0,10008.0,10008.0,10021.0,10008.0,10008.0,10008.0,10008.0,10008.0,10021.0,10008.0,10019.0,10021.0,10019.0,10021.0,10019.0,10021.0,10021.0,10019.0,10021.0,10021.0,10021.0,10021.0,10008.0,10019.0,10021.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,30.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1922,101.12453844827795,12.69888787205906,0.01,0.01,"500.0,522.0","35B,ML","ต่ำ,-",ดินร่วนปนทราย,"10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,12.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
1936,101.26453844827802,12.69888787205906,0.01,0.01,"41.0,28.0,35.0","18,44,40C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย",16247.0,19.0,0.0,1.0,0.0,0.0,2.0,A0204
1940,101.30453844827804,12.69888787205906,0.01,0.01,"41.0,58.0,1012.0,41.0,28.0,58.0,1012.0","18,23,W,18,44,23,W","ต่ำ,ต่ำ,-,ต่ำ,ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินทรายปนดินร่วน","351155.0,351155.0,351155.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
1941,101.31453844827804,12.69888787205906,0.01,0.01,"41.0,58.0,41.0,58.0","18,23,18,23","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินทรายปนดินร่วน","351155.0,351155.0,351155.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
1942,101.32453844827805,12.69888787205906,0.01,0.01,"41.0,33.0,58.0","18,40,23","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","351128.0,351128.0","0.0,0.0",0.0,0.0,0.0,2.0,"3.0,3.0","A0102,A0102"
1973,101.6345384482782,12.69888787205906,0.01,0.01,"143.0,864.0,868.0","18,34B,34gm","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","351136.0,351136.0,351136.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
1974,101.64453844827821,12.69888787205906,0.01,0.01,"143.0,1037.0","18,23","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","351136.0,351136.0,351136.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
1988,101.8145384482783,12.69888787205906,0.01,0.01,"201.0,270.0,793.0,834.0,864.0","43,45B,SC,16,34B","ต่ำ,ปานกลาง,-,ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนดินเหนียว,ดินร่วนปนทรายแป้ง,ดินร่วนปนทราย","351166.0,351166.0,351166.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"3.0,3.0,3.0","A0102,A0102,A0102"
2061,100.90453844827783,12.70888787205906,0.01,0.01,"971.0,193.0,507.0,793.0,977.0","48B,40B,40B,SC,48C","ปานกลาง,ต่ำ,ต่ำ,-,ปานกลาง","ดินร่วนปนดินเหนียว,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว","9858.0,9858.0,9858.0,9858.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204"
2062,100.91453844827784,12.70888787205906,0.01,0.01,"971.0,793.0,977.0","48B,SC,48C","ปานกลาง,-,ปานกลาง","ดินร่วนปนดินเหนียว,ดินร่วนปนดินเหนียว","9858.0,9858.0,9858.0,9858.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204"
2068,100.97453844827787,12.70888787205906,0.01,0.01,"33.0,174.0,180.0","40,35B,40B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย",8536.0,9.0,0.0,1.0,0.0,0.0,3.0,A0204
2069,100.98453844827787,12.70888787205906,0.01,0.01,"2.0,33.0,2.0,33.0","59,40,59,40","ปานกลาง,ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8796.0,9453.0,9239.0,9453.0,9453.0","11.0,12.0,7.0,12.0,12.0",0.0,5.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204"
2070,100.99453844827788,12.70888787205906,0.01,0.01,"2.0,33.0,2.0,33.0","59,40,59,40","ปานกลาง,ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย",9294.0,7.0,0.0,1.0,0.0,0.0,3.0,A0204
2074,101.0345384482779,12.70888787205906,0.01,0.01,"446.0,497.0,500.0,793.0,802.0","40B,35,35B,SC,43B","ต่ำ,ต่ำ,ต่ำ,-,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","8707.0,8707.0,8707.0,8707.0","19.0,19.0,19.0,19.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204"
2075,101.0445384482779,12.70888787205906,0.01,0.01,"497.0,500.0,802.0","35,35B,43B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","8706.0,8707.0,9293.0,10009.0,8706.0,10009.0,10009.0,8707.0,10009.0,8706.0,9293.0,10009.0,8706.0,10009.0,8707.0,9293.0,10009.0,8706.0,8707.0,9293.0,10009.0","19.0,19.0,7.0,18.0,19.0,18.0,18.0,19.0,18.0,19.0,7.0,18.0,19.0,18.0,19.0,7.0,18.0,19.0,19.0,7.0,18.0",0.0,21.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
2076,101.05453844827791,12.70888787205906,0.01,0.01,"497.0,500.0,802.0","35,35B,43B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","8706.0,8706.0,8706.0,8706.0,8706.0","19.0,19.0,19.0,19.0,19.0",0.0,5.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204"
2079,101.08453844827793,12.70888787205906,0.01,0.01,"2.0,500.0,801.0","59,35B,43","ปานกลาง,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน","10008.0,9169.0,10008.0,10008.0,9169.0,10008.0,9169.0,10008.0,10008.0,10008.0,9169.0,10008.0,10008.0,10008.0,10008.0,9169.0,10008.0","18.0,17.0,18.0,18.0,17.0,18.0,17.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,18.0",0.0,17.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
2081,101.10453844827794,12.70888787205906,0.01,0.01,"500.0,500.0","35B,35B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","10021.0,10008.0,8706.0,10008.0,8706.0,10008.0,8706.0,10008.0,8706.0,10008.0,10021.0,10008.0,10008.0,8706.0,10008.0,10008.0,10008.0,10021.0,10008.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10008.0,10021.0","18.0,18.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,29.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
2083,101.12453844827795,12.70888787205906,0.01,0.01,"500.0,522.0,802.0","35B,ML,43B","ต่ำ,-,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน","10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,12.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
2093,101.224538448278,12.70888787205906,0.01,0.01,"41.0,4.0,34.0","18,60,40B","ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","10016.0,10016.0","18.0,18.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204"
2095,101.244538448278,12.70888787205906,0.01,0.01,"41.0,4.0,28.0,33.0,34.0,35.0","18,60,44,40,40B,40C","ต่ำ,ปานกลาง,ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย",351131.0,0.0,0.0,0.0,0.0,1.0,2.0,A0102
2097,101.26453844827802,12.70888787205906,0.01,0.01,"41.0,28.0,35.0","18,44,40C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย","16247.0,8717.0","19.0,19.0",0.0,2.0,0.0,0.0,"2.0,3.0","A0204,A0204"
