group_id,x,y,w,h,FID_Soil25,soilgroup,fertility,texture_to,OBJECTID,Id,sugar,cassava,maize,rice,water_code,crop_type,landuse
27029,101.29853844827778,13.257916982570707,0.003,0.003,"337.0,500.0","17,35B","ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","9629.0,9629.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0","16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",17.0,2.0,0.0,0.0,"3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27030,101.30153844827778,13.257916982570707,0.003,0.003,"337.0,500.0","17,35B","ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","9629.0,9629.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0","16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",17.0,2.0,0.0,0.0,"3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27034,101.31353844827778,13.257916982570707,0.003,0.003,"500.0,173.0","35B,35b","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","351035.0,351035.0","0.0,0.0",0.0,0.0,0.0,2.0,"3.0,3.0","A0102,A0102",Paddy field
27064,101.4035384482778,13.257916982570707,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,"8592.0,8592.0,8592.0","19.0,19.0,19.0",0.0,3.0,0.0,0.0,"3.0,3.0,3.0","A0204,A0204,A0204",Perennial crop
27065,101.4065384482778,13.257916982570707,0.003,0.003,"180.0,507.0","40B,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","8592.0,8592.0,8592.0","19.0,19.0,19.0",0.0,3.0,0.0,0.0,"3.0,3.0,3.0","A0204,A0204,A0204",Perennial crop
27066,101.4095384482778,13.257916982570707,0.003,0.003,"180.0,507.0","40B,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","32.0,32.0,32.0,32.0,32.0,32.0,32.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27086,101.4695384482778,13.257916982570707,0.003,0.003,"507.0,683.0","40B,46B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","34.0,34.0,34.0,34.0,1469.0,34.0,1469.0,34.0,1469.0,34.0,34.0,1469.0,34.0,34.0,34.0,34.0,34.0,1469.0,34.0,1469.0,34.0,34.0,34.0,34.0,34.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",25.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27087,101.4725384482778,13.257916982570707,0.003,0.003,"507.0,683.0","40B,46B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Orchard
27116,101.5595384482778,13.257916982570707,0.003,0.003,"1040.0,1045.0","31B,55B","ปานกลาง,ปานกลาง","ดินร่วนปนดินเหนียว,ดินร่วนปนดินเหนียว",35.0,0.0,1.0,0.0,0.0,0.0,1.0,A0204,Perennial crop
27256,101.00453844827776,13.260916982570707,0.003,0.003,"793.0,802.0","SC,43B","-,ต่ำ",ดินทรายปนดินร่วน,"9852.0,9852.0,9852.0,9852.0,9852.0,9852.0,9852.0,9852.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Deciduous forest
27257,101.00753844827776,13.260916982570707,0.003,0.003,"793.0,802.0","SC,43B","-,ต่ำ",ดินทรายปนดินร่วน,"9852.0,9852.0,9852.0,9852.0,9852.0,9852.0,9852.0,9852.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Deciduous forest
27263,101.02553844827776,13.260916982570707,0.003,0.003,"793.0,802.0","SC,43B","-,ต่ำ",ดินทรายปนดินร่วน,"9852.0,9852.0,9852.0,9852.0,9852.0,9852.0,9852.0,9852.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Deciduous forest
27311,101.16953844827778,13.260916982570707,0.003,0.003,"28.0,500.0","44,35B","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย","42.0,42.0,42.0","0.0,0.0,0.0",3.0,0.0,0.0,0.0,"1.0,1.0,1.0","A0204,A0204,A0204",Field crop
27312,101.17253844827778,13.260916982570707,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"42.0,42.0,42.0","0.0,0.0,0.0",3.0,0.0,0.0,0.0,"1.0,1.0,1.0","A0204,A0204,A0204",Field crop
27339,101.25353844827778,13.260916982570707,0.003,0.003,"691.0,692.0,693.0","51B,51C,51D","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",17.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27345,101.27153844827778,13.260916982570707,0.003,0.003,"337.0,500.0,570.0","17,35B,29B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",17.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Orchard
27353,101.29553844827778,13.260916982570707,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"9629.0,9629.0","16.0,16.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
27354,101.29853844827778,13.260916982570707,0.003,0.003,"337.0,500.0","17,35B","ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","9629.0,9629.0","16.0,16.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Paddy field
27355,101.30153844827778,13.260916982570707,0.003,0.003,"337.0,500.0","17,35B","ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","9629.0,9629.0","16.0,16.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Perennial crop
27359,101.31353844827778,13.260916982570707,0.003,0.003,"337.0,500.0,173.0","17,35B,35b","ต่ำ,ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","351035.0,351035.0","0.0,0.0",0.0,0.0,0.0,2.0,"3.0,3.0","A0102,A0102",Perennial crop
27378,101.37053844827778,13.260916982570707,0.003,0.003,"507.0,577.0","40B,31C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","32.0,32.0,32.0,32.0,32.0,32.0,32.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27390,101.4065384482778,13.260916982570707,0.003,0.003,"180.0,507.0","40B,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","32.0,32.0,32.0,32.0,32.0,32.0,32.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27391,101.4095384482778,13.260916982570707,0.003,0.003,180.0,40B,ต่ำ,ดินร่วนปนทราย,"32.0,32.0,32.0,32.0,32.0,32.0,32.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27411,101.4695384482778,13.260916982570707,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,"1469.0,1469.0,1469.0,1469.0,1469.0,1469.0","0.0,0.0,0.0,0.0,0.0,0.0",6.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27426,101.5145384482778,13.260916982570707,0.003,0.003,54.0,48B,ต่ำ,ดินร่วนปนทราย,"34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27622,101.12453844827778,13.263916982570708,0.003,0.003,28.0,44,ต่ำ,ดินทรายปนดินร่วน,"39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",10.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27637,101.16953844827778,13.263916982570708,0.003,0.003,"28.0,500.0","44,35B","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย","42.0,42.0,42.0","0.0,0.0,0.0",3.0,0.0,0.0,0.0,"1.0,1.0,1.0","A0204,A0204,A0204",Field crop
27638,101.17253844827778,13.263916982570708,0.003,0.003,"28.0,500.0","44,35B","ต่ำ,ต่ำ","ดินทรายปนดินร่วน,ดินร่วนปนทราย","42.0,42.0,42.0","0.0,0.0,0.0",3.0,0.0,0.0,0.0,"1.0,1.0,1.0","A0204,A0204,A0204",Field crop
27641,101.18153844827778,13.263916982570708,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27658,101.23253844827778,13.263916982570708,0.003,0.003,"392.0,500.0,503.0","22,35B,35C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","236783.0,236783.0,236783.0","0.0,0.0,0.0",0.0,0.0,3.0,0.0,"3.0,3.0,3.0","A 0203,A 0203,A 0203",Field crop
27679,101.29553844827778,13.263916982570708,0.003,0.003,"337.0,500.0","17,35B","ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","9629.0,9629.0","16.0,16.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Perennial crop
27680,101.29853844827778,13.263916982570708,0.003,0.003,"337.0,500.0","17,35B","ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","9629.0,9629.0","16.0,16.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Paddy field
27683,101.30753844827778,13.263916982570708,0.003,0.003,"337.0,500.0,337.0","17,35B,17","ต่ำ,ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","71.0,46.0,46.0,46.0,46.0,71.0,46.0,46.0,46.0,46.0,71.0,46.0,71.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,71.0,71.0,71.0,71.0,46.0,71.0,71.0,71.0,46.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",38.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27684,101.31053844827778,13.263916982570708,0.003,0.003,"337.0,685.0","17,46C","ต่ำ,ต่ำ","ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","71.0,46.0,46.0,46.0,46.0,71.0,46.0,46.0,46.0,46.0,71.0,46.0,71.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,71.0,71.0,71.0,71.0,46.0,71.0,71.0,71.0,46.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",38.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27704,101.37053844827778,13.263916982570708,0.003,0.003,"179.0,507.0","40b,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","32.0,32.0,32.0,32.0,32.0,32.0,32.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27707,101.37953844827778,13.263916982570708,0.003,0.003,"501.0,507.0,576.0,690.0","35B,40B,31C,46E","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนทรายปนกรวด","9830.0,9830.0,9830.0,9830.0,9830.0,9830.0","18.0,18.0,18.0,18.0,18.0,18.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27708,101.38253844827778,13.263916982570708,0.003,0.003,"501.0,576.0,690.0","35B,31C,46E","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนดินเหนียว,ดินร่วนปนทรายปนกรวด","9830.0,9830.0,9830.0,9830.0,9830.0,9830.0","18.0,18.0,18.0,18.0,18.0,18.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27712,101.3945384482778,13.263916982570708,0.003,0.003,"179.0,180.0,507.0","40b,40B,40B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย",9625.0,16.0,0.0,1.0,0.0,0.0,3.0,A0204,Perennial crop
27713,101.3975384482778,13.263916982570708,0.003,0.003,"180.0,507.0","40B,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย",9625.0,16.0,0.0,1.0,0.0,0.0,3.0,A0204,Pasture and farm house
27715,101.4035384482778,13.263916982570708,0.003,0.003,180.0,40B,ต่ำ,ดินร่วนปนทราย,"32.0,32.0,32.0,32.0,32.0,32.0,32.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27716,101.4065384482778,13.263916982570708,0.003,0.003,180.0,40B,ต่ำ,ดินร่วนปนทราย,"32.0,32.0,32.0,32.0,32.0,32.0,32.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0",7.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27735,101.4635384482778,13.263916982570708,0.003,0.003,"391.0,507.0,683.0","18,40B,46B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","1469.0,1469.0,1469.0,1469.0,1469.0,1469.0","0.0,0.0,0.0,0.0,0.0,0.0",6.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204",Aquacultural land
27740,101.4785384482778,13.263916982570708,0.003,0.003,507.0,40B,ต่ำ,ดินร่วนปนทราย,"9832.0,9832.0,9832.0,9832.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204",Field crop
27741,101.4815384482778,13.263916982570708,0.003,0.003,"173.0,507.0,843.0","35b,40B,48C","ต่ำ,ต่ำ,ปานกลาง","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทรายปนกรวด","9832.0,9832.0,9832.0,9832.0","18.0,18.0,18.0,18.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204",Perennial crop
27752,101.5145384482778,13.263916982570708,0.003,0.003,54.0,48B,ต่ำ,ดินร่วนปนทราย,"34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27753,101.5175384482778,13.263916982570708,0.003,0.003,54.0,48B,ต่ำ,ดินร่วนปนทราย,"34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Perennial crop
27892,100.95653844827775,13.266916982570708,0.003,0.003,391.0,18,ต่ำ,ดินร่วนปนทราย,"351025.0,351024.0,351025.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"2.0,3.0,2.0","A0102,A0102,A0102",Paddy field
27905,100.99553844827776,13.266916982570708,0.003,0.003,"802.0,793.0,802.0","43B,SC,43B","ต่ำ,-,ต่ำ","ดินทรายปนดินร่วน,ดินทรายปนดินร่วน","9852.0,9848.0,9852.0,9852.0,9852.0,9852.0,9852.0,9852.0,9852.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,9.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27958,101.15453844827778,13.266916982570708,0.003,0.003,28.0,44,ต่ำ,ดินทรายปนดินร่วน,"39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",10.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27967,101.18153844827778,13.266916982570708,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"8605.0,8605.0","19.0,19.0",0.0,2.0,0.0,0.0,"3.0,3.0","A0204,A0204",Field crop
27968,101.18453844827778,13.266916982570708,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27969,101.18753844827778,13.266916982570708,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
27970,101.19053844827778,13.266916982570708,0.003,0.003,500.0,35B,ต่ำ,ดินร่วนปนทราย,"46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0","0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",19.0,0.0,0.0,0.0,"1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204",Field crop
